"image_id","pred_caption"
"000000404226.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000506209.jpg","Hình ảnh của một con hươu cao cổ đang chơi với hai quả bóng ."
"000000299679.jpg","Cầu thủ bóng chày đang ném bóng về phía cầu thủ bắt bóng ."
"000000068252.jpg","Trận bóng chày đang diễn ra với quả bóng đang rơi ."
"000000016659.jpg","Lễ hội thả diều đang diễn ra trong một khu nghỉ dưỡng ven biển ."
"000000269229.jpg","Gấu bông trong túi bóng đang cố gắng giữ những quả bóng ."
"000000440389.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000440592.jpg","Hai con mèo trong ảnh đang nhìn quả bóng ở trên không ."
"000000010230.jpg","Một người đàn ông đang chuẩn bị ném quả bóng chày ở trong tay ."
"000000154124.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000246390.jpg","Những người đàn ông đang ngồi trên diều với bộ đồ sặc sỡ ."
"000000311244.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000236078.jpg","Lễ hội thả diều đang diễn ra trong một khu nghỉ dưỡng ven biển ."
"000000050429.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000513124.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang ném quả bóng về phía trước ."
"000000334723.jpg","Một người đàn ông đang thực hiện động tác ném quả bóng chày ."
"000000453689.jpg","Cầu thủ bóng chày đang ném quả bóng chày về phía trước ."
"000000226298.jpg","Gấu bông đang được đặt cạnh quả bóng ở trên cái gối ."
"000000339611.jpg","Cầu thủ bóng chày đang bước tới ném quả bóng chày về phía trước ."
"000000553849.jpg","Một cậu bé đang đưa tay ra để bắt quả bóng chày ."
"000000232049.jpg","Quả bóng đang bay về phía cầu thủ áo xám và trọng tài ."
"000000054314.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000019472.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000359497.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000492943.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000328203.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000227109.jpg","Gấu bông đang ôm một quả bóng màu hồng đang nhảy lên cao ."
"000000059542.jpg","Một cậu bé đang thả diều trên bãi cỏ ."
"000000454541.jpg","Hai đội bóng mèo và chó đang thi đấu trên sân ."
"000000160694.jpg","Một cậu bé đang thả diều trên bãi cỏ ."
"000000424991.jpg","Một nữ vận động viên tennis đang giơ vợt lên cao và quan sát quả bóng tennis ."
"000000389226.jpg","Một người đàn ông đang đưa vợt tennis ra trước để chuẩn bị phát bóng ."
"000000104097.jpg","Một người đàn ông đang đưa vợt tennis ra trước để chuẩn bị phát bóng ."
"000000167006.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000310588.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000199720.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000534555.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000561593.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000097296.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000278297.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000187709.jpg","Cô bé đang chuẩn bị dùng cái gậy màu đỏ để đánh quả bóng chày ."
"000000423479.jpg","Gấu đen đứng lên trên một tảng đá trong một khu vườn thú ."
"000000379940.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000454158.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000485689.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000534391.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000163553.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000575305.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000048789.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000449705.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000254801.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000026498.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000445493.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000156425.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000070161.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000282482.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000214371.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000406982.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000230404.jpg","Khung cảnh bãi biển đông đúc với những gia đình đang chơi đùa và thả diều ."
"000000225607.jpg","Một nam vận động viên tennis đang ngửa người để chuẩn bị phát bóng ."
"000000014938.jpg","Ngời đàn ông áo trắng đang chuẩn bị phát bóng tennis ."
"000000525714.jpg","Một cậu bé đang đưa hai tay ra trước để đỡ quả bóng tennis ."
"000000547513.jpg","Một người đàn ông đang cầm hai quả bóng tennis và cái vợt ở trên sân ."
"000000430351.jpg","Một vận động viên tennis đang thi đấu trước đông đảo khán giả ."
"000000177948.jpg","Một nam vận động viên tennis đang ngửa người để nhìn quả bóng tennis ở trên không ."
"000000548186.jpg","Một vận động viên tennis đang thi đấu trước đông đảo khán giả ."
"000000371848.jpg","Ngời đàn ông áo xanh dương đang trong tư thế sẵn sàng đánh trả bóng tennis ."
"000000088757.jpg","Lễ hội thả diều đang diễn ra trong một khu nghỉ dưỡng ven biển ."
"000000036351.jpg","Cô bé đang chuẩn bị dùng cái gậy màu đỏ để đánh quả bóng chày ."
"000000462530.jpg","Quả bóng đang bay về phía gấu bông và các đồ chơi ."
"000000447224.jpg","Đứa trẻ đeo găng tay bóng chày đang chơi với gấu bông ."
"000000269863.jpg","Quả bóng chày đang được đặt trong găng tay ở trên cái khăn ."
"000000313313.jpg","Cầu thủ bóng chày đang ném quả bóng chày về phía trước ."
"000000084938.jpg","Đứa trẻ đeo găng tay bóng chày đang chơi với gấu bông ."
"000000006107.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000437831.jpg","Một đứa trẻ đang ngủ ở trong cái găng tay của nó ."
"000000505936.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000031641.jpg","Một cậu bé đang chuẩn bị đánh quả bóng tennis ."
"000000464603.jpg","Một cậu bé đang chuẩn bị đánh quả bóng chày ."
"000000117377.jpg","Một cậu bé đang nhảy lên để bắt quả bóng bằng chân phải ."
"000000491823.jpg","Một cậu bé đang thả diều trên bãi cỏ ."
"000000183401.jpg","Những cô bé đang tranh chấp quả bóng ở trên sân ."
"000000563628.jpg","Những đứa trẻ của hai đội bóng đang thả diều trên sân cỏ ."
"000000467182.jpg","Những đứa trẻ đang cầm ba lô và mèo ở trên sân ."
"000000233904.jpg","Những cô bé đang chạy theo quả bóng ở trên bãi cỏ ."
"000000200611.jpg","Những đứa trẻ của hai đội bóng đang thả diều trên sân cỏ ."
"000000198323.jpg","Những đứa trẻ của hai đội bóng đang thả diều trên sân cỏ ."
"000000506232.jpg","Một số người đang thả diều trên bãi cỏ ."
"000000321030.jpg","Một nữ vận động viên tennis đang chuẩn bị phát bóng ."
"000000474777.jpg","Những quả bi sắt đang nằm trên nắp của một chiếc bồn cầu ."
"000000540575.jpg","Những người đàn ông khác đang theo dõi pha đập quả bóng chuyền của bạn mình ."
"000000378661.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000035552.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000493294.jpg","Những đứa trẻ đang luyện tập bóng chày ở trong công viên ."
"000000343227.jpg","Một cậu bé đang chuẩn bị đánh quả bóng chày ."
"000000485267.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000474168.jpg","Một người đàn ông đang bay người để đỡ quả bóng tennis ."
"000000333258.jpg","Một người đàn ông đang bay người để đỡ quả bóng tennis ."
"000000126628.jpg","Một nam vận động viên tennis đang thả diều ở trên sân ."
"000000134705.jpg","Một người đàn ông đang đưa vợt tennis ra trước để chuẩn bị phát bóng ."
"000000543155.jpg","Nam vận động viên tennis đang chuẩn bị phát bóng ."
"000000076762.jpg","Quả bóng nằm bên phải của cậu bé và bên trái của cậu bé ."
"000000373078.jpg","Cầu thủ bóng chày đang ném quả bóng chày về phía trước ."
"000000238963.jpg","Lễ hội thả diều đang diễn ra trong một khu nghỉ dưỡng ven biển ."
"000000445754.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000326350.jpg","Những người đàn ông đang ngồi trên diều cùng với những quả bóng ."
"000000488634.jpg","Một đứa trẻ đang chơi bóng chày ở cạnh những người đàn ông ."
"000000562325.jpg","Khung cảnh bãi biển đông đúc với những gia đình đang chơi đùa và thả diều ."
"000000195978.jpg","Hai vận động viên tennis cùng đội đang thi đấu trên sân ."
"000000545165.jpg","Một vận động viên tennis đang thi đấu trước đông đảo khán giả ."
"000000174605.jpg","Một người đàn ông đang nhảy lên để với tới quả bóng tennis ."
"000000156312.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000430532.jpg","Những đứa trẻ đang thả diều trên bãi cỏ ."
"000000184275.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000505701.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000163992.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000096670.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000047550.jpg","Cô bé đang chuẩn bị dùng cái vợt tennis để tâng quả bóng tennis ."
"000000109199.jpg","Một vận động viên tennis đang đứng ở trên sân cùng với bộ dụng cụ ."
"000000194941.jpg","Một vận động viên tennis đang thi đấu trước đông đảo khán giả ."
"000000363987.jpg","Một cậu bé đang dùng cái vợt tennis để tâng những quả bóng tennis ."
"000000531453.jpg","Một cậu bé đang chuẩn bị đánh quả bóng tennis ."
"000000236840.jpg","Một vận động viên tennis đang thi đấu trước đông đảo khán giả ."
"000000471113.jpg","Những người đàn ông đang ngồi trên sân cùng với những quả bóng ."
"000000501263.jpg","Một đứa trẻ đang chơi bóng đá trên một cánh đồng ."
"000000065206.jpg","Cô bé và còn mèo đang cùng nhau thả diều ."
"000000390366.jpg","Một cậu bé đang dùng gậy để đánh quả bóng chày ."
"000000345882.jpg","Cô bé và còn mèo đang cùng nhau thả diều ."
"000000335231.jpg","Quả bóng đang rơi khỏi tay cậu bé áo xanh ."
"000000147012.jpg","Những đứa trẻ đang ngồi trên ghế trong khi những người lớn đang hướng dẫn cách chơi bóng chày ."
"000000165199.jpg","Gấu bông trong bộ đồ chơi của gấu bắc cực ."
"000000148639.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000376912.jpg","Một người đang thả diều trên bãi cỏ ."
"000000036373.jpg","Đứa trẻ đeo găng tay bóng chày đang chơi với gấu bông ."
"000000076364.jpg","Gấu bông đang được đặt trong tình trạng nhồi bông ."
"000000555294.jpg","Những đứa trẻ đang đứng trên những quả bóng bé bỏng ."
"000000286129.jpg","Hai con mèo và chuột đang chơi với nhau ở trên bãi biển ."
"000000579419.jpg","Có một con diều đang bay lơ lửng ở trên bãi cỏ ."
"000000196931.jpg","Những cô gái đang thi đấu bóng đá ở trên sân ."
"000000070975.jpg","Ngời đàn ông đang cầm hai cái vợt tennis trong tay ."
"000000294912.jpg","Cô bé đang chuẩn bị dùng cái gậy màu đỏ để đánh quả bóng chày ."
"000000520769.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang ném quả bóng về phía trước ."
"000000489121.jpg","Gấu đen đứng lên trên một tảng đá trong một khu vườn thú ."
"000000100277.jpg","Một cậu bé đang dùng gậy để đánh quả bóng chày ."
"000000532719.jpg","Những đứa trẻ đang cầm gậy bóng chày và đứng ở trên sân ."
"000000454291.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000090084.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000152425.jpg","Trận bóng chày đang diễn ra với một cậu bé đang vung gậy ."
"000000281293.jpg","Một người đàn ông đang ngửa người ra sau ở trên sân tennis ."
"000000020012.jpg","Ngời đàn ông áo trắng đang chơi tennis trên sân ."
"000000557952.jpg","Một người đàn ông đang đưa vợt tennis ra trước để chuẩn bị phát bóng ."
"000000433985.jpg","Ngời đàn ông đang diều khiển con voi đưa tay về phía trước ."
"000000164598.jpg","Nhiều người đang đi dạo với những quả bóng ở trên sân ."
"000000009960.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000342017.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000324943.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000414276.jpg","Một người đàn ông đang chuẩn bị bắt quả bóng chày ."
"000000168097.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000572012.jpg","Một con mèo đang lắc lư trong khi một con diều đang bay ."
"000000165658.jpg","Hai cậu bé đang nhảy lên ở trên ghế dài ."
"000000459951.jpg","Cô bé và gấu bông đang chơi cùng nhau ở trên bãi biển ."
"000000118186.jpg","Cô bé và mèo đang cùng nhau chơi đùa trên sân ."
"000000013670.jpg","Cô bé và gấu bông đang ôm một con gấu bông trong tay ."
"000000327818.jpg","Gấu đen đứng lên trên một tảng đá trong một khu vườn thú ."
"000000100095.jpg","Hai cô bé đang thả diều ở trên sân ."
"000000034074.jpg","Những đứa trẻ đang thả diều trên bãi cỏ ."
"000000450597.jpg","Những đứa trẻ của hai đội bóng đang thả diều trên sân cỏ ."
"000000009846.jpg","Những cô gái đang thi đấu bóng đá ở trên sân ."
"000000209353.jpg","Hai cô gái đang luyện tập bóng đá ở trên sân ."
"000000408874.jpg","Hai đội bóng mèo và chó đang thi đấu trên sân ."
"000000298878.jpg","Một cô bé đang quỳ trên ghế ở cạnh ngôi nhà ."
"000000410933.jpg","Hai cô bé đang thả diều ở trên sân ."
"000000464789.jpg","Hai cô bé đang thả diều ở trên sân ."
"000000449179.jpg","Những cô bé đang tranh chấp quả bóng ở trên sân ."
"000000533396.jpg","Một đứa trẻ thả diều trong bãi cỏ ."
"000000417616.jpg","Hai cô bé đang thả diều ở trên sân ."
"000000552184.jpg","Một cô bé đang thả diều trên bãi cỏ ."
"000000553623.jpg"," mèo trong ảnh là mèo đen ."
"000000236650.jpg","Hai cô gái đang luyện tập bóng đá ở trên sân ."
"000000299932.jpg","Những đứa trẻ của hai đội bóng đang cùng nhau thi đấu trên sân ."
"000000064827.jpg","Những cô bé đang chơi bóng đá trong giờ học thể dục ."
"000000468319.jpg","Một cậu bé đang chuẩn bị đánh quả bóng tennis ."
"000000524559.jpg","Một trận tennis đang diễn ra với nhiều khán giả đang quan sát ."
"000000516034.jpg","Khán giả đang theo dõi động tác phát bóng của nam vận động viên tennis ."
"000000401768.jpg","Một vận động viên tennis đang thi đấu trước đông đảo khán giả ."
"000000286064.jpg","Những đứa trẻ của hai đội bóng đang cùng nhau thi đấu trên sân ."
"000000089147.jpg","Những cô bé đang đứng nhìn quả bóng ở trên không trung ."
"000000562428.jpg","Những đứa trẻ của hai đội bóng đang cùng nhau thi đấu trên sân ."
"000000049508.jpg","Những đứa trẻ của hai đội bóng đang thả diều trên sân cỏ ."
"000000581297.jpg","Một cậu bé đang thả diều trên bãi cỏ ."
"000000429705.jpg","Cậu bé đang tung quả bóng chày lên cao ở cạnh con mèo ."
"000000200132.jpg","Những đứa trẻ đang thả diều trên bãi cỏ ."
"000000127986.jpg","Nữ vận động viên váy xanh đang đưa vợt ra sau trong khi nữ vận động viên áo xám đang chuẩn bị phát bóng ."
"000000389638.jpg","Nữ vận động viên váy xanh đang đưa vợt ra sau trong khi nữ vận động viên áo xám đang chuẩn bị phát bóng ."
"000000153080.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000143944.jpg","Hình ảnh của một nữ vận động viên tennis được photoshop ."
"000000046927.jpg","Con chó đang ngậm quả bóng trong mõm và chạy trong khi con chó đang nghe theo lời cảnh cáo ."
"000000535234.jpg","Quả bóng đang bay về phía gấu bông và diều ."
"000000395318.jpg","Một người đàn ông đang co người để ném quả bóng chày ."
"000000100222.jpg","Một người đàn ông đang xoay người để đánh quả bóng chày ."
"000000276686.jpg","Cầu thủ bóng chày đang ném quả bóng chày về phía trước ."
"000000568462.jpg","Cầu thủ bóng chày đang cầu nguyện trên sân ."
"000000577843.jpg","Những đứa trẻ đang luyện tập bóng chày ở trên sân ."
"000000178112.jpg","Một người đàn ông đang thả diều trên bãi cỏ ."
"000000519483.jpg","Một người đàn ông đang thả diều trên bãi cỏ ."
"000000068211.jpg","Cầu thủ bóng chày đeo găng tay đang ném quả bóng chày về phía trước ."
"000000222751.jpg","Lễ hội thả diều đang diễn ra trong một khu nghỉ dưỡng ven biển ."
"000000548177.jpg","Một người đàn ông đang thả diều trên bãi cỏ ."
"000000115992.jpg","Cầu thủ bóng chày đang ném quả bóng chày về phía trước ."
"000000069320.jpg","Một người đàn ông đang thả diều và một con mèo ở trong vườn ."
"000000190645.jpg","Một người đàn ông đang chuẩn bị bắt quả bóng chày ."
"000000536087.jpg","Cầu thủ bóng chày đang ném bóng về phía trước ."
"000000546183.jpg","Một người đàn ông đang chuẩn bị bắt quả bóng chày ."
"000000124841.jpg","Cầu thủ áo trắng đang đưa tay về phía lưng của cầu thủ áo đen ."
"000000057864.jpg","Những người đàn ông đang thả diều trên bãi cỏ ."
"000000295961.jpg","Một người đàn ông đang ngửa người ra sau ở trên sân tennis ."
"000000273207.jpg"," hươu cao cổ đang chơi với hai con đà điểu ở trên sân ."
"000000214213.jpg","Hai vận động viên tennis cùng đội đang thi đấu trên sân ."
"000000441032.jpg","Một vận động viên tennis đang thi đấu trước đông đảo khán giả ."
"000000174375.jpg","Một vận động viên tennis đang thi đấu trước đông đảo khán giả ."
"000000203891.jpg","Một vận động viên tennis đang thi đấu trước đông đảo khán giả ."
"000000397534.jpg","Một con hươu cao cổ đang chơi với một cái gì đó trong tầm với của nó ."
"000000431933.jpg","Một vận động viên tennis đang thi đấu trước đông đảo khán giả ."
"000000080279.jpg","Một nữ vận động viên tennis đang đưa vợt ra sau và đứng nhón chân ở trên sân ."
"000000298917.jpg","Một cô bé đang thả diều trên bãi cỏ ."
"000000276417.jpg","Một cậu bé đang chuẩn bị đánh quả bóng chày ."
"000000254327.jpg","Một đứa trẻ đang chuẩn bị đánh quả bóng chày ."
"000000409982.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000284770.jpg","Một số người đang thả diều trên bãi cỏ ."
"000000460115.jpg","Ngời đàn ông đang thả diều trên bãi cỏ ."
"000000490875.jpg","Ngời đàn ông áo xanh đang chuẩn bị đánh quả bóng tennis ."
"000000153920.jpg","Ngời đàn ông đang cầm hai cái vợt tennis trong tay ."
"000000408187.jpg","Hai người đàn ông đang diều khiển con diều trên không ."
"000000543480.jpg","Cầu thủ bóng chày đang ném quả bóng chày về phía trước ."
"000000123614.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000440652.jpg","Một người đàn ông đang dùng gậy để đánh quả bóng chày ."
"000000125464.jpg","Một số người đang thả diều ngoài bãi cỏ ."
"000000262893.jpg","Hai đội bóng trẻ đang thả diều trên sân ."
"000000334837.jpg","Một cậu bé đang thả diều trên bãi cỏ ."
"000000566993.jpg","Hai vận động viên tennis cùng đội đang thả diều trên sân ."
"000000223014.jpg","Nữ vận động viên váy xanh đang đưa vợt ra sau trong khi nữ vận động viên áo xám đang chuẩn bị phát bóng ."
"000000295082.jpg","Nữ vận động viên váy xanh đang đưa vợt ra sau trong khi nữ vận động viên áo xám đang thả diều ."
"000000577817.jpg","Một cậu bé đang đưa hai tay ra trước để đỡ quả bóng tennis ."
"000000114705.jpg","Những cô bé và cậu bé đang luyện tập tennis ở trên sân ."
"000000275775.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000197307.jpg","Một số người đang thả diều trên bãi cỏ ."
"000000022811.jpg","Nữ vận động viên váy xanh đang đưa vợt ra sau trong khi nữ vận động viên áo xám đang chuẩn bị phát bóng ."
"000000408718.jpg","Những cậu bé đang xếp thành một hàng dọc ở trên sân tennis ."
"000000086292.jpg","Một nữ vận động viên tennis đang thi đấu trước đông đảo khán giả ."
"000000359686.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000332792.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang ném quả bóng về phía trước ."
"000000183007.jpg","Đứa trẻ áo đỏ đang đeo găng tay bóng chày thi đấu trên sân ."
"000000317149.jpg","Một số người đang thả diều ngoài bãi cỏ ."
"000000103137.jpg","Một người đàn ông vừa thực hiện động tác ném quả bóng chày ."
"000000083204.jpg","Một người đàn ông đang thả diều trên bãi cỏ ."
"000000188757.jpg","Càu thủ bóng chày đang đeo găng tay thi đấu trên sân ."
"000000283859.jpg","Một người đàn ông đang chuẩn bị đánh quả bóng tennis ở trên sân ."
"000000095321.jpg","Hai đứa trẻ đang thả diều trên bãi cỏ ."
"000000242716.jpg","Những đứa trẻ của hai đội bóng đang cùng nhau thi đấu trên sân ."
"000000257387.jpg","Những cô gái đang tranh chấp quả bóng ở trên sân ."
"000000033897.jpg","Những đứa trẻ của hai đội bóng đang thả diều trên sân cỏ ."
"000000423855.jpg","Những cầu thủ bóng đá trẻ của hai đội đang thả diều trên sân ."
"000000142352.jpg","Những cô gái đang thi đấu bóng đá ở trên sân ."
"000000401580.jpg","Một nữ vận động viên tennis đang đưa vợt ra sau và đứng nhón chân ở trên sân ."
"000000088730.jpg","Một người đàn ông đang đưa vợt tennis ra trước để chuẩn bị phát bóng ."
"000000525990.jpg","Một cậu bé đang thả diều trên bãi cỏ ."
"000000468662.jpg","Những đứa trẻ đang chơi bóng chày ở cạnh những tòa nhà ."
"000000216771.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000074923.jpg","Những cầu thủ bóng chày đang trò chuyện cùng nhau ."
"000000055747.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000012810.jpg","Các cầu thủ bóng chày và trọng tài đang theo dõi đường bay của quả bóng ."
"000000130607.jpg","Một số cô gái trẻ đang chơi tennis trên sân ."
"000000032804.jpg","Một số người đang thả diều trên bãi cỏ ."
"000000359872.jpg","Khung cảnh bãi biển đông đúc với những gia đình đang chơi đùa và thả diều ."
"000000391203.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang ném quả bóng về phía trước ."
"000000570738.jpg","Hai con mèo trong nhà đang chơi với diều ."
"000000458752.jpg","Cầu thủ bóng chày đang thực hiện động tác ném bóng trận ."
"000000471470.jpg","Hình ảnh trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000069148.jpg","Cầu thủ bóng chày đang thực hiện động tác ném bóng ."
"000000101569.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000377213.jpg","Gấu bông đang nằm trên bãi cỏ cùng với những quả bóng ."
"000000363504.jpg","Một đứa trẻ đang chơi bóng chày ở cạnh những người đàn ông ."
"000000008305.jpg","Các cầy máy tính đang chơi bóng bầu dục ở trên bãi cỏ ."
"000000048289.jpg","Ngời đàn ông áo đỏ đang chuẩn bị đánh quả bóng tennis ."
"000000086526.jpg","Nữ vận động viên váy xanh đang đưa vợt ra sau trong khi nữ vận động viên áo xám đang chuẩn bị phát bóng ."
"000000348636.jpg","Một đứa trẻ đang xoay người để đánh quả bóng chày ."
"000000475588.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000466505.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000156763.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000546864.jpg","Gấu đen đứng lên trên một tảng đá trong một khu vườn thú ."
"000000406659.jpg","Một đứa trẻ đang xoay người để đánh quả bóng chày ."
"000000578770.jpg","Cô bé đang chuẩn bị dùng cái gậy màu đỏ để đánh quả bóng màu xanh ."
"000000475915.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000466544.jpg","Gấu bông trong bộ đồ chơi của gấu bắc cực ."
"000000070288.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000140693.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000483261.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000449119.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000471966.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000313532.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000058268.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000413918.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000513015.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000330806.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000543379.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000385934.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000055764.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000549910.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000424327.jpg","Trận bóng chày đang diễn ra với quả bóng đang rơi ."
"000000182634.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000024571.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000429606.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000205313.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000107097.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000184877.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000320349.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000102473.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000537543.jpg","Một người đàn ông đang nghiêng người để ném quả bóng chày ."
"000000437996.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000299662.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000065440.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000449914.jpg","Cầu thủ bóng chày đang cầu nguyện trên sân ."
"000000112272.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000010817.jpg","Trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000243268.jpg","Cầu thủ bóng chày đang thực hiện động tác ném bóng ."
"000000324904.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000295578.jpg","Hình ảnh trận bóng chày đang diễn ra với quả bóng đang bay trên không ."
"000000494711.jpg","Trận bóng chày đang diễn ra với một cầu thủ đang vung gậy ."
"000000023639.jpg","Cầu thủ bóng chày đang ném quả bóng chày về phía trước ."
